gene	tree_set	tree_set_label	label_type	label_type_report	phylocom_status	p_mpd_cluster	p_mntd_cluster	ntaxa_matches_expected	plot	ntaxa	mpd	mpd_rnd	mpd_sd	nri	mpd_ranklow	mpd_rankhi	mntd	mntd_rnd	mntd_sd	nti	mntd_ranklo	mntd_rankhi	runs	label_value	expected_ntaxa	fdr_mpd	fdr_mntd	interpretation	mpd_random	mntd_random
nodX	strict	Strict single-dominant	state	State	ok	0.029	0.246	TRUE	state_georgia	15	0.0253	0.0473	0.0134	1.646	971	28	0.0037	0.0076	0.0041	0.9605	754	245	999	Georgia	15	0.09062500000000001	0.47307692307692306	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	state	State	ok	0.818	0.975	TRUE	state_nd	6	0.0783	0.0485	0.0251	-1.1831	182	817	0.0392	0.0152	0.0119	-2.0126	25	974	999	ND	6	0.9941860465116279	0.975	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	state	State	ok	0.008	0.102	TRUE	state_tn	12	0.0184	0.0431	0.0156	1.5769	992	7	0.002	0.0081	0.0054	1.1421	898	101	999	TN	12	0.03636363636363637	0.2833333333333333	significant clustering by MPD	NA	NA
nodX	strict	Strict single-dominant	state	State	ok	0.309	0.362	TRUE	state_tx	10	0.0317	0.043	0.0163	0.6905	691	308	0.0044	0.0092	0.0066	0.7308	638	361	999	TX	10	0.523728813559322	0.5838709677419355	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	state	State	ok	0.001	0.193	TRUE	state_va	15	0.0082	0.044	0.0132	2.7041	999	0	0.0027	0.0073	0.0042	1.0887	807	192	999	VA	15	0.00625	0.4195652173913043	significant clustering by MPD	NA	NA
nodX	strict	Strict single-dominant	host_genus	Host genus	ok	0.039	0.001	TRUE	host_genus_alnus	11	0.0204	0.0335	0.01	1.3105	961	38	0	0.006	0.0043	1.4046	999	0	999	Alnus	11	0.11617021276595745	0.006666666666666667	significant clustering by MNTD	NA	NA
nodX	strict	Strict single-dominant	host_genus	Host genus	ok	0.129	0.572	TRUE	host_genus_crotalaria	5	0.0191	0.0338	0.0162	0.9038	871	128	0.0096	0.011	0.0093	0.1571	428	571	999	Crotalaria	5	0.24405405405405406	0.7214414414414414	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_genus	Host genus	ok	0.048	0.014	TRUE	host_genus_desmodium	14	0.0222	0.0341	0.009	1.3255	952	47	9e-4	0.0057	0.0034	1.4212	986	13	999	Desmodium	14	0.13714285714285715	0.06322580645161291	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_genus	Host genus	ok	0.653	0.403	TRUE	host_genus_elaeagnus	5	0.0336	0.0352	0.0173	0.0929	347	652	0.0076	0.0121	0.0098	0.4616	597	402	999	Elaeagnus	5	0.81625	0.6017021276595744	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_genus	Host genus	ok	0.924	0.546	TRUE	host_genus_galactia	7	0.0576	0.0349	0.0134	-1.6957	76	923	0.0075	0.0086	0.0068	0.1762	454	545	999	Galactia	7	0.9726315789473684	0.7211320754716981	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_genus	Host genus	ok	0.703	0.313	TRUE	host_genus_lespedeza	16	0.0405	0.0368	0.0084	-0.4396	297	702	0.0037	0.0057	0.003	0.6725	687	312	999	Lespedeza	16	0.8532758620689654	0.54775	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_genus	Host genus	ok	0.486	0.433	TRUE	host_genus_lupinus	7	0.0306	0.0368	0.0143	0.4359	514	485	0.0063	0.0098	0.0073	0.4815	567	432	999	Lupinus	7	0.6670588235294117	0.6249484536082474	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_genus	Host genus	ok	0.016	0.3	TRUE	host_genus_medicago	5	0.0081	0.0347	0.0159	1.6672	984	15	0.0049	0.0122	0.0096	0.7619	700	299	999	Medicago	5	0.05894736842105263	0.5384615384615384	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_genus	Host genus	ok	0.977	0.938	TRUE	host_genus_sesbania	5	0.0822	0.0348	0.017	-2.7833	23	976	0.0292	0.0114	0.0097	-1.828	62	937	999	Sesbania	5	1	0.9727407407407407	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_genus	Host genus	ok	0.128	0.131	TRUE	host_genus_trifolium	13	0.0251	0.0344	0.0091	1.0172	872	127	0.002	0.0057	0.0037	1.0209	869	130	999	Trifolium	13	0.24405405405405406	0.3217543859649123	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.231	0.083	TRUE	host_tribe_actinorhizal	20	0.0263	0.0323	0.0065	0.9414	769	230	0.0014	0.0043	0.0025	1.1938	917	82	999	actinorhizal	20	0.4212264150943396	0.25435483870967746	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.256	0.435	TRUE	host_tribe_amorpheae	5	0.0247	0.0332	0.0165	0.5164	744	255	0.0069	0.0111	0.0094	0.4502	565	434	999	Amorpheae	5	0.45037037037037037	0.725	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.11	0.581	TRUE	host_tribe_crotalarieae	5	0.0191	0.0329	0.0152	0.9077	890	109	0.0096	0.0106	0.009	0.1176	419	580	999	Crotalarieae	5	0.23750000000000002	0.7993571428571429	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.279	0.078	TRUE	host_tribe_desmodieae	33	0.0313	0.0342	0.0048	0.5977	721	278	0.0016	0.0034	0.0015	1.2394	922	77	999	Desmodieae	33	0.48190909090909095	0.247	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.945	0.521	TRUE	host_tribe_diocleae	7	0.0576	0.0345	0.0126	-1.827	55	944	0.0075	0.0087	0.0065	0.1938	479	520	999	Diocleae	7	0.9928021978021978	0.7886507936507937	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.659	0.575	TRUE	host_tribe_genisteae	7	0.0306	0.0328	0.0126	0.179	341	658	0.0063	0.0079	0.0068	0.2417	425	574	999	Genisteae	7	0.8347333333333333	0.7993571428571429	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.39	0.523	TRUE	host_tribe_phaseoleae	7	0.0273	0.0336	0.0128	0.4936	610	389	0.0053	0.0079	0.0066	0.4031	477	522	999	Phaseoleae	7	0.6174999999999999	0.7886507936507937	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.975	0.945	TRUE	host_tribe_sesbanieae	5	0.0822	0.0332	0.0158	-3.095	25	974	0.0292	0.0111	0.0094	-1.9301	55	944	999	Sesbanieae	5	1	0.9758152173913043	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.029	0.071	TRUE	host_tribe_trifolieae	21	0.0241	0.0336	0.0066	1.4553	971	28	0.0015	0.0044	0.0023	1.2498	929	70	999	Trifolieae	21	0.09183333333333334	0.2325862068965517	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	native_status	Native status	ok	0.424	0.088	TRUE	native_status_no	41	0.0358	0.0371	0.0055	0.236	576	423	0.0013	0.0032	0.0014	1.3264	912	87	999	no	41	0.7466666666666667	0.2088888888888889	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	native_status	Native status	ok	0.505	0.681	TRUE	native_status_yes	82	0.0381	0.0379	0.0028	-0.0919	495	504	0.0027	0.0025	4e-4	-0.4469	319	680	999	yes	82	0.7769230769230769	0.90625	not significant / weak evidence	NA	NA
nodX	strict	Strict single-dominant	closest_blast_genus	Closest BLAST genus	ok	0.976	1	TRUE	closest_blast_genus_rhizobium	129	0.0418	0.0418	0	-1.9299	24	975	0.0018	0.0018	0	0.9995	999	999	999	Rhizobium	129	1	1	not significant / weak evidence	NA	NA
nodX	iupac	Mixed-IUPAC	sample_type	Sample type	ok	0.679	0.333	TRUE	sample_type_nodule	50	0.0385	0.0362	0.0054	-0.4297	321	678	0.0022	0.0025	9e-4	0.3724	667	332	999	nodule	50	0.9586956521739131	0.7521428571428571	not significant / weak evidence	NA	NA
nodX	iupac	Mixed-IUPAC	sample_type	Sample type	ok	0.131	0.973	TRUE	sample_type_rhizosphere	42	0.0314	0.0385	0.0063	1.1317	869	130	0.0049	0.003	0.0011	-1.7724	27	972	999	rhizosphere	42	0.3275	1	not significant / weak evidence	NA	NA
nodX	iupac	Mixed-IUPAC	sample_type	Sample type	ok	0.735	0.419	TRUE	sample_type_root	37	0.0412	0.0366	0.0069	-0.6675	265	734	0.0031	0.0033	0.0013	0.1154	581	418	999	root	37	0.9586956521739131	0.785625	not significant / weak evidence	NA	NA
nodX	iupac	Mixed-IUPAC	site	Site	ok	0.001	0.124	TRUE	site_blan	10	0.0059	0.0351	0.0139	2.0942	999	0	0.0018	0.0074	0.0056	0.9888	876	123	999	BLAN	10	0.004756756756756757	0.2222222222222222	significant clustering by MPD	NA	NA
nodX	iupac	Mixed-IUPAC	site	Site	ok	0.301	0.364	TRUE	site_clbj	11	0.027	0.0365	0.014	0.6774	699	300	0.0034	0.0071	0.005	0.7296	636	363	999	CLBJ	11	0.5045333333333333	0.5072125984251968	not significant / weak evidence	NA	NA
nodX	iupac	Mixed-IUPAC	site	Site	ok	0.243	0.007	TRUE	site_deju	8	0.0231	0.0367	0.0164	0.8349	757	242	2e-4	0.0092	0.0071	1.2586	993	6	999	DEJU	8	0.45099999999999996	0.021614035087719297	significant clustering by MNTD	NA	NA
nodX	iupac	Mixed-IUPAC	site	Site	ok	0.805	0.457	TRUE	site_dela	11	0.0509	0.0374	0.014	-0.9672	195	804	0.0064	0.0074	0.0051	0.2024	543	456	999	DELA	11	0.9932307692307694	0.6002388059701493	not significant / weak evidence	NA	NA
nodX	iupac	Mixed-IUPAC	site	Site	ok	0.898	0.938	TRUE	site_dsny	9	0.0605	0.0375	0.0154	-1.496	102	897	0.0196	0.0085	0.0061	-1.8066	62	937	999	DSNY	9	1	0.94336	not significant / weak evidence	NA	NA
nodX	iupac	Mixed-IUPAC	site	Site	ok	0.043	0.108	TRUE	site_jerc	15	0.0216	0.0396	0.0116	1.546	957	42	0.0017	0.0061	0.0036	1.1975	892	107	999	JERC	15	0.112955223880597	0.2022127659574468	not significant / weak evidence	NA	NA
nodX	iupac	Mixed-IUPAC	site	Site	ok	0.002	0.018	TRUE	site_ornl	11	0.0122	0.0401	0.0137	2.0428	998	1	0.001	0.0081	0.0051	1.3908	982	17	999	ORNL	11	0.008380952380952381	0.047999999999999994	significant clustering by MPD	NA	NA
nodX	iupac	Mixed-IUPAC	site	Site	ok	0.001	0.007	TRUE	site_osbs	11	0.0123	0.0379	0.0134	1.9131	999	0	8e-4	0.0076	0.0051	1.3455	993	6	999	OSBS	11	0.004756756756756757	0.021614035087719297	significant clustering by MPD	NA	NA
nodX	iupac	Mixed-IUPAC	site	Site	ok	0.008	0.338	TRUE	site_scbi	6	0.0081	0.0377	0.0191	1.5537	992	7	0.0047	0.0118	0.0094	0.7521	662	337	999	SCBI	6	0.026074074074074072	0.479741935483871	significant clustering by MPD	NA	NA
nodX	iupac	Mixed-IUPAC	site	Site	ok	0.986	0.24	TRUE	site_tall	8	0.0803	0.0369	0.0159	-2.7244	14	985	0.003	0.009	0.0068	0.8949	760	239	999	TALL	8	1	0.3802857142857143	not significant / weak evidence	NA	NA
nodX	iupac	Mixed-IUPAC	state	State	ok	0.987	0.28	TRUE	state_al	19	0.0658	0.0371	0.0109	-2.6421	13	986	0.0028	0.0056	0.0031	0.878	720	279	999	AL	19	1	0.44800000000000006	not significant / weak evidence	NA	NA
nodX	iupac	Mixed-IUPAC	state	State	ok	0.069	0.002	TRUE	state_alaska	13	0.0208	0.0378	0.0137	1.2402	931	68	1e-4	0.0071	0.0048	1.4616	998	1	999	Alaska	13	0.17250000000000001	0.008275862068965517	significant clustering by MNTD	NA	NA
nodX	iupac	Mixed-IUPAC	state	State	ok	0.006	0.01	TRUE	state_fl	11	0.0123	0.0387	0.0151	1.752	994	5	8e-4	0.0079	0.0054	1.3116	990	9	999	FL	11	0.021818181818181816	0.03	significant clustering by MPD	NA	NA
