gene	tree_set	tree_set_label	label_type	phylocom_status	p_mpd_cluster	p_mntd_cluster	plot	ntaxa	mpd	mpd.rnd	mpd.sd	nri	mpd.ranklow	mpd.rankhi	mntd	mntd.rnd	mntd.sd	nti	mntd.ranklo	mntd.rankhi	runs	label_value	fdr_mpd	fdr_mntd	interpretation
noeA	iupac	Mixed-IUPAC	site	ok	0.005	0.232	site_cper	12	0.0018	0.0035	0.001	1.7152	995	4	7e-4	0.001	5e-4	0.7421	768	231	999	CPER	0.017254901960784316	0.374605504587156	significant clustering by MPD
noeA	iupac	Mixed-IUPAC	site	ok	0.87	0.858	site_dcfs	20	0.0044	0.0036	7e-4	-1.2257	130	869	0.0012	8e-4	3e-4	-1.1282	142	857	999	DCFS	1	0.8830877192982456	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	site	ok	0.336	0.211	site_dsny	7	0.0029	0.0036	0.0014	0.54990000000000006	664	335	8e-4	0.0015	8e-4	0.817	789	210	999	DSNY	0.5327567567567568	0.3536603773584906	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	site	ok	0.292	0.023	site_jerc	7	0.0027	0.0037	0.0014	0.6732	708	291	3e-4	0.0015	8e-4	1.4575	977	22	999	JERC	0.49895145631067955	0.059529411764705886	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	site	ok	0.894	0.963	site_nogp	19	0.0045	0.0035	7e-4	-1.3464	106	893	0.0015	8e-4	3e-4	-2.304	37	962	999	NOGP	1	0.963	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	site	ok	0.715	0.04	site_oaes	41	0.0037	0.0035	4e-4	-0.5181	285	714	2e-4	5e-4	2e-4	1.4322	960	39	999	OAES	0.9185401459854015	0.09386666666666667	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	site	ok	0.229	0.108	site_osbs	6	0.0025	0.0035	0.0014	0.7059	771	228	6e-4	0.0015	9e-4	1.0249	892	107	999	OSBS	0.4380869565217392	0.2066086956521739	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	site	ok	0.016	0.079	site_scbi	8	0.0018	0.0035	0.0011	1.479	984	15	5e-4	0.0012	6e-4	1.1718	921	78	999	SCBI	0.046163934426229514	0.16167441860465118	significant clustering by MPD
noeA	iupac	Mixed-IUPAC	site	ok	0.078	0.009	site_tall	7	0.0021	0.0036	0.0013	1.1196	922	77	2e-4	0.0014	8e-4	1.5325	991	8	999	TALL	0.1878918918918919	0.026399999999999996	significant clustering by MNTD
noeA	iupac	Mixed-IUPAC	site	ok	0.194	0.544	site_wood	27	0.003	0.0035	6e-4	0.8702	806	193	6e-4	6e-4	3e-4	0.0746	456	543	999	WOOD	0.388	0.6790354609929079	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	state	ok	0.097	0.017	state_al	11	0.0024	0.0036	0.001	1.1522	903	96	3e-4	0.0012	5e-4	1.5285	983	16	999	AL	0.2328	0.046363636363636364	significant clustering by MNTD
noeA	iupac	Mixed-IUPAC	state	ok	0.568	0.635	state_alaska	6	0.0035	0.0035	0.0013	3e-4	432	567	0.0017	0.0016	8e-4	-0.1404	365	634	999	Alaska	0.8627848101265823	0.7696969696969698	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	state	ok	0.29	0.709	state_co	16	0.0031	0.0037	9e-4	0.6109	710	289	0.0011	0.001	4e-4	-0.3487	291	708	999	CO	0.5194029850746269	0.8180769230769229	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	state	ok	0.329	0.199	state_florida	7	0.0029	0.0036	0.0014	0.5698	671	328	8e-4	0.0015	8e-4	0.8472	801	198	999	Florida	0.56	0.3511764705882353	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	state	ok	0.213	0.027	state_georgia	5	0.0024	0.0037	0.0017	0.7532	787	212	4e-4	0.0019	0.0011	1.3472	973	26	999	Georgia	0.43322033898305085	0.0675	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	state	ok	0.812	0.903	state_nd	66	0.0039	0.0036	3e-4	-0.8996	188	811	7e-4	5e-4	1e-4	-1.3926	97	902	999	ND	0.9842424242424244	0.9105882352941177	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	state	ok	0.682	0.011	state_ok	41	0.0037	0.0036	5e-4	-0.3416	318	681	2e-4	6e-4	2e-4	1.7109	989	10	999	OK	0.9093333333333333	0.033	significant clustering by MNTD
noeA	iupac	Mixed-IUPAC	state	ok	0.241	0.344	state_tx	6	0.0026	0.0036	0.0014	0.7275	759	240	0.0011	0.0016	9e-4	0.5054	656	343	999	TX	0.4664516129032258	0.5205	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	state	ok	0.001	0.006	state_va	18	0.0017	0.0036	7e-4	2.5438	999	0	2e-4	9e-4	4e-4	1.8491	994	5	999	VA	0.005	0.019459459459459462	significant clustering by MPD
noeA	iupac	Mixed-IUPAC	host_genus	ok	0.751	0.308	host_genus_astragalus	26	0.004	0.0036	7e-4	-0.601	249	750	5e-4	7e-4	3e-4	0.5996	692	307	999	Astragalus	0.8909378881987577	0.45959374999999997	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	host_genus	ok	0.712	0.405	host_genus_dalea	10	0.0041	0.0037	0.0011	-0.3614	288	711	0.001	0.0012	6e-4	0.3819	595	404	999	Dalea	0.8607088607594936	0.557884892086331	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	host_genus	ok	0.036	0.001	host_genus_desmodium	11	0.0022	0.0037	0.001	1.443	964	35	2e-4	0.0012	5e-4	1.8321	999	0	999	Desmodium	0.09822857142857143	0.004897435897435898	significant clustering by MNTD
noeA	iupac	Mixed-IUPAC	host_genus	ok	0.336	0.096	host_genus_elaeagnus	6	0.0029	0.0037	0.0015	0.5408	664	335	6e-4	0.0017	9e-4	1.1668	904	95	999	Elaeagnus	0.49748837209302327	0.18154455445544554	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	host_genus	ok	0.135	0.065	host_genus_lespedeza	12	0.0027	0.0037	0.001	0.997	865	134	5e-4	0.0011	5e-4	1.2242	935	64	999	Lespedeza	0.25279411764705884	0.12932291666666668	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	host_genus	ok	0.911	0.902	host_genus_medicago	52	0.0042	0.0036	4e-4	-1.4228	89	910	7e-4	5e-4	2e-4	-1.4233	98	901	999	Medicago	1	0.9233368983957221	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	host_genus	ok	0.005	0.251	host_genus_melilotus	28	0.0023	0.0036	6e-4	2.0908	995	4	4e-4	6e-4	3e-4	0.7439	749	250	999	Melilotus	0.02076086956521739	0.39620661157024795	significant clustering by MPD
noeA	iupac	Mixed-IUPAC	host_genus	ok	0.765	0.629	host_genus_oxytropis	5	0.0045	0.0036	0.0015	-0.5968	235	764	0.002	0.0018	0.001	-0.1941	371	628	999	Oxytropis	0.8913333333333333	0.7283313253012049	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	host_tribe	ok	0.422	0.389	host_tribe_actinorhizal	19	0.0032	0.0034	7e-4	0.2746	578	421	7e-4	8e-4	3e-4	0.4328	611	388	999	actinorhizal	0.6129480519480519	0.5803513513513514	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	host_tribe	ok	0.6	0.345	host_tribe_amorpheae	14	0.0036	0.0035	9e-4	-0.0994	400	599	8e-4	0.001	4e-4	0.4689	655	344	999	Amorpheae	0.7387777777777778	0.5449999999999999	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	host_tribe	ok	0.011	0.01	host_tribe_desmodieae	25	0.0024	0.0036	7e-4	1.7868	989	10	2e-4	7e-4	3e-4	1.7858	990	9	999	Desmodieae	0.034257142857142854	0.032058823529411765	significant clustering by MPD
noeA	iupac	Mixed-IUPAC	host_tribe	ok	0.819	0.563	host_tribe_galegeae	31	0.004	0.0036	5e-4	-0.903	181	818	6e-4	6e-4	2e-4	0.0296	437	562	999	Galegeae	0.9017272727272727	0.7135697674418604	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	host_tribe	ok	0.185	0.253	host_tribe_phaseoleae	5	0.0023	0.0035	0.0015	0.8286	815	184	0.001	0.0017	0.001	0.7435	747	252	999	Phaseoleae	0.33608333333333335	0.41783333333333333	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	host_tribe	ok	0.66	0.889	host_tribe_trifolieae	83	0.0036	0.0035	3e-4	-0.4472	340	659	5e-4	4e-4	1e-4	-1.2591	111	888	999	Trifolieae	0.7905494505494506	0.9317403846153847	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	native_status	ok	0.423	0.578	native_status_no	103	0.0035	0.0036	2e-4	0.2147	577	422	4e-4	4e-4	1e-4	-0.3021	422	577	999	no	0.7392857142857143	0.782	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	native_status	ok	0.576	0.511	native_status_yes	92	0.0035	0.0035	2e-4	-0.1899	424	575	4e-4	4e-4	1e-4	0.0124	489	510	999	yes	0.7792941176470588	0.7345625	not significant / weak evidence
noeA	iupac	Mixed-IUPAC	closest_blast_genus	ok	0.007	1	closest_blast_genus_sinorhizobium	194	0.0034	0.0034	0	2.3998	993	6	3e-4	3e-4	0	0.9995	999	999	999	Sinorhizobium	0.013533333333333333	1	significant clustering by MPD
noeB	strict	Strict single-dominant	sample_type	ok	0.513	0.518	sample_type_nodule	44	0.0157	0.0158	0.0017	0.0487	487	512	0.0026	0.0027	7e-4	0.2131	482	517	999	nodule	0.9052941176470588	0.8178947368421053	not significant / weak evidence
noeB	strict	Strict single-dominant	sample_type	ok	0.694	0.82	sample_type_rhizosphere	37	0.0162	0.0153	0.0019	-0.4822	306	693	0.0036	0.0028	8e-4	-1.1171	180	819	999	rhizosphere	0.9463636363636362	0.946153846153846	not significant / weak evidence
noeB	strict	Strict single-dominant	sample_type	ok	0.396	0.471	sample_type_root	51	0.0147	0.0152	0.0015	0.3419	604	395	0.0023	0.0025	6e-4	0.3063	529	470	999	root	0.794	0.8178947368421053	not significant / weak evidence
noeB	strict	Strict single-dominant	site	ok	0.002	0.098	site_blan	8	0.0065	0.0181	0.0051	2.2882	998	1	0.0032	0.0062	0.0028	1.0621	902	97	999	BLAN	0.009285714285714286	0.234	significant clustering by MPD
noeB	strict	Strict single-dominant	site	ok	0.162	0.099	site_cper	5	0.012	0.0172	0.0062	0.8348	838	161	0.0036	0.0079	0.0037	1.1576	901	98	999	CPER	0.30521739130434783	0.234	not significant / weak evidence
noeB	strict	Strict single-dominant	site	ok	0.346	0.133	site_dcfs	14	0.0156	0.0171	0.0037	0.4186	654	345	0.0029	0.0045	0.0017	0.9163	867	132	999	DCFS	0.5291764705882352	0.27015625	not significant / weak evidence
noeB	strict	Strict single-dominant	site	ok	0.835	0.866	site_nogp	15	0.0198	0.0167	0.0035	-0.8755	165	834	0.0065	0.0042	0.0017	-1.3261	134	865	999	NOGP	0.964070796460177	0.9366141732283465	not significant / weak evidence
noeB	strict	Strict single-dominant	site	ok	0.629	0.009	site_oaes	36	0.0172	0.0166	0.0019	-0.2782	371	628	0.0017	0.0032	9e-4	1.7522	991	8	999	OAES	0.8029411764705882	0.035454545454545454	significant clustering by MNTD
noeB	strict	Strict single-dominant	site	ok	0.064	0.249	site_scbi	6	0.0096	0.0166	0.0057	1.2388	936	63	0.0043	0.0065	0.0034	0.6686	751	248	999	SCBI	0.15888888888888889	0.4434246575342466	not significant / weak evidence
noeB	strict	Strict single-dominant	site	ok	0.679	0.797	site_wood	21	0.0173	0.0166	0.0027	-0.2673	321	678	0.0046	0.0038	0.0013	-0.6889	203	796	999	WOOD	0.8487500000000001	0.9366141732283465	not significant / weak evidence
noeB	strict	Strict single-dominant	state	ok	0.037	0.002	state_al	6	0.0087	0.0178	0.0061	1.4834	963	36	4e-4	0.0072	0.0035	1.9351	998	1	999	AL	0.11212121212121212	0.013333333333333334	significant clustering by MNTD
noeB	strict	Strict single-dominant	state	ok	0.304	0.145	state_co	7	0.0145	0.0175	0.006	0.4906	696	303	0.0035	0.0065	0.0033	0.9082	855	144	999	CO	0.5066666666666667	0.34523809523809523	not significant / weak evidence
noeB	strict	Strict single-dominant	state	ok	0.93	0.918	state_nd	50	0.0187	0.0163	0.0015	-1.5789	70	929	0.0037	0.0028	6e-4	-1.4761	82	917	999	ND	1	0.9463917525773196	not significant / weak evidence
noeB	strict	Strict single-dominant	state	ok	0.684	0.012	state_ok	36	0.0172	0.0162	0.0019	-0.4957	316	683	0.0017	0.0031	8e-4	1.628	988	11	999	OK	0.9090909090909091	0.06	not significant / weak evidence
noeB	strict	Strict single-dominant	state	ok	0.001	0.061	state_va	14	0.0078	0.0163	0.0035	2.4488	999	0	0.0022	0.0042	0.0017	1.134	939	60	999	VA	0.006666666666666667	0.19677419354838707	significant clustering by MPD
noeB	strict	Strict single-dominant	host_genus	ok	0.731	0.032	host_genus_astragalus	23	0.0184	0.0169	0.0028	-0.5445	269	730	0.0019	0.0037	0.0012	1.4302	968	31	999	Astragalus	0.8747008547008547	0.12108108108108108	not significant / weak evidence
noeB	strict	Strict single-dominant	host_genus	ok	0.653	0.638	host_genus_dalea	9	0.0169	0.016	0.0046	-0.1943	347	652	0.0053	0.005	0.0025	-0.1164	362	637	999	Dalea	0.8236036036036036	0.7835087719298246	not significant / weak evidence
noeB	strict	Strict single-dominant	host_genus	ok	0.011	0.191	host_genus_desmodium	7	0.0063	0.0159	0.0054	1.761	989	10	0.0032	0.0055	0.0029	0.8014	809	190	999	Desmodium	0.044	0.40515151515151515	significant clustering by MPD
noeB	strict	Strict single-dominant	host_genus	ok	0.317	0.333	host_genus_elaeagnus	5	0.0125	0.0158	0.0062	0.5298	683	316	0.0052	0.007	0.0035	0.4974	667	332	999	Elaeagnus	0.4854347826086957	0.5633734939759036	not significant / weak evidence
noeB	strict	Strict single-dominant	host_genus	ok	0.127	0.058	host_genus_lespedeza	7	0.0103	0.0157	0.0052	1.0242	873	126	0.0018	0.0055	0.0028	1.3269	942	57	999	Lespedeza	0.24694444444444444	0.18044444444444446	not significant / weak evidence
noeB	strict	Strict single-dominant	host_genus	ok	0.99	0.926	host_genus_medicago	37	0.0203	0.0161	0.0019	-2.181	10	989	0.0043	0.003	8e-4	-1.5877	74	925	999	Medicago	1	0.9674626865671642	not significant / weak evidence
noeB	strict	Strict single-dominant	host_genus	ok	0.001	0.002	host_genus_melilotus	21	0.008	0.016	0.0028	2.8858	999	0	0.0011	0.0034	0.0013	1.841	998	1	999	Melilotus	0.006363636363636364	0.012173913043478262	significant clustering by MPD
noeB	strict	Strict single-dominant	host_genus	ok	0.039	0.205	host_genus_oxytropis	5	0.007	0.0162	0.0062	1.5024	961	38	0.0046	0.0074	0.0038	0.7353	795	204	999	Oxytropis	0.11617021276595745	0.408169014084507	not significant / weak evidence
noeB	strict	Strict single-dominant	host_tribe	ok	0.075	0.108	host_tribe_actinorhizal	9	0.0111	0.0171	0.0048	1.2576	925	74	0.0027	0.0052	0.0025	1.0289	892	107	999	actinorhizal	0.19256756756756757	0.3012857142857143	not significant / weak evidence
noeB	strict	Strict single-dominant	host_tribe	ok	0.586	0.627	host_tribe_amorpheae	10	0.0168	0.0165	0.0046	-0.0657	414	585	0.005	0.0049	0.0023	-0.0486	373	626	999	Amorpheae	0.7952857142857143	0.8049324324324324	not significant / weak evidence
noeB	strict	Strict single-dominant	host_tribe	ok	0.009	0.02	host_tribe_desmodieae	15	0.0087	0.0156	0.0033	2.062	991	8	0.0015	0.0038	0.0015	1.4529	980	19	999	Desmodieae	0.03717391304347826	0.095	significant clustering by MPD
noeB	strict	Strict single-dominant	host_tribe	ok	0.817	0.087	host_tribe_galegeae	28	0.0173	0.0155	0.0022	-0.8306	183	816	0.002	0.003	0.001	1.0564	913	86	999	Galegeae	0.9239880952380951	0.26421875	not significant / weak evidence
noeB	strict	Strict single-dominant	host_tribe	ok	0.865	0.804	host_tribe_trifolieae	61	0.017	0.0155	0.0013	-1.1547	135	864	0.003	0.0024	5e-4	-1.0152	196	803	999	Trifolieae	0.9555232558139535	0.8985882352941177	not significant / weak evidence
noeB	strict	Strict single-dominant	native_status	ok	0.6	0.712	native_status_no	74	0.0159	0.0156	0.0011	-0.3323	400	599	0.0026	0.0023	4e-4	-0.734	288	711	999	no	0.7999999999999999	0.8899999999999999	not significant / weak evidence
noeB	strict	Strict single-dominant	native_status	ok	0.426	0.077	native_status_yes	58	0.015	0.0153	0.0013	0.2282	574	425	0.0017	0.0024	5e-4	1.2913	923	76	999	yes	0.74	0.1925	not significant / weak evidence
noeB	strict	Strict single-dominant	closest_blast_genus	ok	0.001	1	closest_blast_genus_sinorhizobium	132	0.0155	0.0155	0	6.3464	999	0	0.002	0.002	0	-0.9995	999	999	999	Sinorhizobium	0.0023636363636363638	1	significant clustering by MPD
noeB	iupac	Mixed-IUPAC	sample_type	ok	0.487	0.408	sample_type_nodule	54	0.0137	0.0138	0.0011	0.1086	513	486	0.0016	0.0019	5e-4	0.4709	592	407	999	nodule	0.8735294117647059	0.7252941176470588	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	sample_type	ok	0.534	0.798	sample_type_rhizosphere	39	0.0138	0.0138	0.0014	0.0157	466	533	0.0026	0.002	6e-4	-0.9961	202	797	999	rhizosphere	0.8900000000000001	0.9975	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	sample_type	ok	0.495	0.349	sample_type_root	56	0.0134	0.0135	0.0011	0.0923	505	494	0.0015	0.0017	5e-4	0.5908	651	348	999	root	0.8735294117647059	0.7252941176470588	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	site	ok	0.014	0.288	site_blan	8	0.007	0.0144	0.0043	1.728	986	13	0.0034	0.0047	0.0024	0.5717	712	287	999	BLAN	0.04176271186440678	0.4369655172413793	significant clustering by MPD
noeB	iupac	Mixed-IUPAC	site	ok	0.003	0.053	site_cper	12	0.0074	0.0144	0.0032	2.1694	997	2	0.0017	0.0037	0.0017	1.2297	947	52	999	CPER	0.012	0.11660000000000001	significant clustering by MPD
noeB	iupac	Mixed-IUPAC	site	ok	0.629	0.297	site_dcfs	17	0.0151	0.0146	0.0024	-0.1857	371	628	0.0025	0.0032	0.0013	0.5819	703	296	999	DCFS	0.8648750000000001	0.44676923076923075	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	site	ok	0.693	0.843	site_nogp	17	0.0156	0.0149	0.0026	-0.2975	307	692	0.0045	0.0033	0.0013	-1.0028	157	842	999	NOGP	0.9034666666666666	0.8830877192982456	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	site	ok	0.875	0.009	site_oaes	37	0.0162	0.0143	0.0015	-1.2876	125	874	0.0011	0.0022	7e-4	1.6555	991	8	999	OAES	1	0.026399999999999996	significant clustering by MNTD
noeB	iupac	Mixed-IUPAC	site	ok	0.192	0.062	site_scbi	6	0.0105	0.0142	0.0046	0.807	808	191	0.0017	0.0055	0.003	1.2508	938	61	999	SCBI	0.388	0.1299047619047619	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	site	ok	0.222	0.683	site_wood	25	0.0128	0.0144	0.002	0.777	778	221	0.0028	0.0026	9e-4	-0.1781	317	682	999	WOOD	0.4341333333333333	0.784	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	state	ok	0.112	0.001	state_al	6	0.0094	0.0142	0.0048	1.003	888	111	1e-4	0.0055	0.0029	1.8881	999	0	999	AL	0.26307692307692304	0.0044444444444444444	significant clustering by MNTD
noeB	iupac	Mixed-IUPAC	state	ok	0.022	0.032	state_co	14	0.0093	0.0142	0.0027	1.7945	978	21	0.0015	0.0035	0.0014	1.3734	968	31	999	CO	0.066	0.07529411764705883	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	state	ok	0.611	0.843	state_nd	59	0.0149	0.0145	0.001	-0.3639	389	610	0.0024	0.0019	4e-4	-1.1063	157	842	999	ND	0.872093023255814	0.8646153846153846	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	state	ok	0.918	0.012	state_ok	37	0.0162	0.0139	0.0015	-1.5441	82	917	0.0011	0.0021	6e-4	1.6569	988	11	999	OK	1	0.03428571428571429	significant clustering by MNTD
noeB	iupac	Mixed-IUPAC	state	ok	0.005	0.036	state_va	14	0.0082	0.0141	0.0027	2.1974	995	4	0.0014	0.0033	0.0014	1.3403	964	35	999	VA	0.017142857142857144	0.08307692307692306	significant clustering by MPD
noeB	iupac	Mixed-IUPAC	host_genus	ok	0.88	0.062	host_genus_astragalus	23	0.0168	0.014	0.0021	-1.2943	120	879	0.0014	0.0026	0.001	1.1762	938	61	999	Astragalus	0.9829239766081871	0.12733333333333333	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	host_genus	ok	0.867	0.796	host_genus_dalea	9	0.0174	0.0142	0.0035	-0.8922	133	866	0.0055	0.0043	0.002	-0.603	204	795	999	Dalea	0.9798639053254438	0.8541348314606743	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	host_genus	ok	0.012	0.245	host_genus_desmodium	7	0.0069	0.0144	0.0042	1.7854	988	11	0.0033	0.005	0.0026	0.651	755	244	999	Desmodium	0.040928571428571425	0.3899583333333333	significant clustering by MPD
noeB	iupac	Mixed-IUPAC	host_genus	ok	0.468	0.223	host_genus_elaeagnus	5	0.0135	0.0146	0.0051	0.2088	532	467	0.0041	0.0067	0.0034	0.7454	777	222	999	Elaeagnus	0.6384857142857143	0.36257627118644065	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	host_genus	ok	0.119	0.008	host_genus_lespedeza	7	0.0102	0.0147	0.0044	1.0472	881	118	6e-4	0.0053	0.0027	1.7328	992	7	999	Lespedeza	0.22503960396039602	0.02680701754385965	significant clustering by MNTD
noeB	iupac	Mixed-IUPAC	host_genus	ok	0.922	0.852	host_genus_medicago	46	0.0159	0.0141	0.0012	-1.4822	78	921	0.0026	0.0019	5e-4	-1.3064	148	851	999	Medicago	1	0.8892459016393442	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	host_genus	ok	0.002	0.012	host_genus_melilotus	29	0.0096	0.014	0.0018	2.3412	998	1	0.001	0.0024	8e-4	1.5784	988	11	999	Melilotus	0.010914285714285715	0.03757377049180328	significant clustering by MPD
noeB	iupac	Mixed-IUPAC	host_genus	ok	0.031	0.219	host_genus_oxytropis	5	0.0059	0.014	0.0053	1.5366	969	30	0.0035	0.0062	0.0035	0.7558	781	218	999	Oxytropis	0.0870735294117647	0.3605948275862069	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	host_tribe	ok	0.277	0.177	host_tribe_actinorhizal	9	0.0113	0.0136	0.0037	0.6178	723	276	0.0023	0.004	0.002	0.8294	823	176	999	actinorhizal	0.4375797101449275	0.30623809523809525	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	host_tribe	ok	0.868	0.837	host_tribe_amorpheae	10	0.017	0.0138	0.0035	-0.9314	132	867	0.0052	0.0038	0.0019	-0.7402	163	836	999	Amorpheae	0.9367524752475248	0.9086930693069307	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	host_tribe	ok	0.01	0.011	host_tribe_desmodieae	15	0.0089	0.014	0.0026	1.9153	990	9	0.001	0.0031	0.0013	1.5803	989	10	999	Desmodieae	0.032058823529411765	0.033305555555555554	significant clustering by MPD
noeB	iupac	Mixed-IUPAC	host_tribe	ok	0.847	0.111	host_tribe_galegeae	28	0.0159	0.0141	0.0018	-1.0185	153	846	0.0015	0.0024	8e-4	1.0367	889	110	999	Galegeae	0.92323	0.20860344827586208	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	host_tribe	ok	0.522	0.757	host_tribe_trifolieae	78	0.0138	0.0137	8e-4	-0.1073	478	521	0.0018	0.0016	3e-4	-0.8426	243	756	999	Trifolieae	0.7024444444444444	0.88221875	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	native_status	ok	0.283	0.676	native_status_no	91	0.0134	0.0138	7e-4	0.6096	717	282	0.0017	0.0015	3e-4	-0.6463	324	675	999	no	0.5959090909090908	0.8183157894736842	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	native_status	ok	0.739	0.177	native_status_yes	58	0.0142	0.0135	0.0011	-0.6849	261	738	0.0013	0.0017	4e-4	0.9424	823	176	999	yes	0.894578947368421	0.3700909090909091	not significant / weak evidence
noeB	iupac	Mixed-IUPAC	closest_blast_genus	ok	0.65	1	closest_blast_genus_sinorhizobium	149	0.0137	0.0137	0	-0.3845	350	649	0.0013	0.0013	0	NA	999	999	999	Sinorhizobium	0.9425	1	not significant / weak evidence
nodX	strict	Strict single-dominant	sample_type	ok	0.643	0.35	sample_type_nodule	48	0.043	0.041	0.0059	-0.3376	357	642	0.0026	0.003	0.001	0.3851	650	349	999	nodule	0.9463636363636362	0.7499999999999999	not significant / weak evidence
