sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
TALL-25-2-Rh	nifH.fa	997	834	83.6510	2319.4674	1797	163	16.3490	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-28-1-Ro	nifH.fa	997	829	83.1494	173.5466	37	168	16.8506	26	0.4815	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-29-3-No	nifH.fa	997	835	83.7513	2619.6169	686	162	16.2487	39	0.4586	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-28-1-No	nifH.fa	997	833	83.5507	2888.8275	1294	164	16.4493	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-29-3-Ro	nifH.fa	997	832	83.4504	76.4724	82	165	16.5496	89	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-29-3-Rh	nifH.fa	997	832	83.4504	1123.8826	297	165	16.5496	55	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-30-1-No	nifH.fa	997	832	83.4504	1153.7693	484	165	16.5496	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-30-1-Ro	nifH.fa	997	843	84.5537	454.1775	152	154	15.4463	96	0.4964	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-31-1-No	nifH.fa	997	834	83.6510	2778.6550	2005	163	16.3490	36	0.4741	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-31-1-Rh	nifH.fa	997	833	83.5507	2327.3290	1640	164	16.4493	59	0.4941	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-30-1-Rh	nifH.fa	997	833	83.5507	3723.1174	3880	164	16.4493	85	0.4906	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-32-1-Rh	nifH.fa	997	834	83.6510	2812.4885	1975	163	16.3490	47	0.4994	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-32-1-No	nifH.fa	997	829	83.1494	2824.0792	1410	168	16.8506	31	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-33-1-Rh	nifH.fa	997	834	83.6510	2303.3581	1471	163	16.3490	38	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-35-1-Ro	nifH.fa	997	797	79.9398	62.8024	12	200	20.0602	48	0.5000	20	10	5	0.2000	20	10	fail_high_N
TALL-36-1-Ro	nifH.fa	997	798	80.0401	894.6459	314	199	19.9599	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-33-1-No	nifH.fa	997	821	82.3470	2431.0391	164	176	17.6530	41	0.4822	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-39-2-Rh	nifH.fa	997	811	81.3440	626.2036	4	186	18.6560	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-40-1-Ro	nifH.fa	997	833	83.5507	141.7803	35	164	16.4493	66	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-43-1-Ro	nifH.fa	997	815	81.7452	573.3079	286	182	18.2548	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-37-1-Rh	nifH.fa	997	806	80.8425	3446.1595	3075	191	19.1575	25	0.4977	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-44-1-No	nifH.fa	997	832	83.4504	2809.0201	1305	165	16.5496	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-44-1-Rh	nifH.fa	997	826	82.8485	3292.3480	3926	171	17.1515	11	0.4648	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-46-2-No	nifH.fa	997	845	84.7543	2444.4504	532	152	15.2457	18	0.4819	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-47-2-Rh	nifH.fa	997	833	83.5507	2162.2367	1319	164	16.4493	64	0.4756	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-48-2-Rh	nifH.fa	997	815	81.7452	889.2788	389	182	18.2548	31	0.4850	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-49-1-Rh	nifH.fa	997	798	80.0401	771.5236	424	199	19.9599	7	0.3815	20	10	5	0.2000	20	10	pass_single_dominant
TALL-47-2-No	nifH.fa	997	835	83.7513	2896.0782	1769	162	16.2487	44	0.4878	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-50-1-Rh	nifH.fa	997	801	80.3410	670.0742	498	196	19.6590	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-50-1-Ro	nifH.fa	997	833	83.5507	134.0451	92	164	16.4493	40	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-52-1-No	nifH.fa	997	829	83.1494	483.2066	538	168	16.8506	1	0.4286	20	10	5	0.2000	20	10	pass_single_dominant
TALL-52-1-Ro	nifH.fa	997	800	80.2407	47.7352	32	197	19.7593	55	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-5-2-No	nifH.fa	997	834	83.6510	473.5968	26	163	16.3490	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-5-2-Ro	nifH.fa	997	842	84.4534	108.5908	89	155	15.5466	59	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-50-1-No	nifH.fa	997	811	81.3440	2780.0682	67	186	18.6560	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-53-3-Ro	nifH.fa	997	836	83.8516	184.9047	71	161	16.1484	41	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-53-3-No	nifH.fa	997	822	82.4473	3025.5135	849	175	17.5527	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-56-1-No	nifH.fa	997	832	83.4504	2762.1123	1602	165	16.5496	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-55-1-No	nifH.fa	997	834	83.6510	2916.9539	40	163	16.3490	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-59-1-No	nifH.fa	997	806	80.8425	1667.5256	5	191	19.1575	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-63-1-Ro	nifH.fa	997	833	83.5507	16.6299	8	164	16.4493	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-64-1-No	nifH.fa	997	836	83.8516	4307.8124	5684	161	16.1484	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-64-1-Ro	nifH.fa	997	842	84.4534	240.1174	206	155	15.5466	23	0.4335	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-65-1-Ro	nifH.fa	997	840	84.2528	22.1505	14	157	15.7472	57	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-66-2-No	nifH.fa	997	839	84.1525	1697.2257	12	158	15.8475	1	0.4545	20	10	5	0.2000	20	10	pass_single_dominant
TALL-60-1-No	nifH.fa	997	835	83.7513	2414.5767	366	162	16.2487	56	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-67-1-Ro	nifH.fa	997	842	84.4534	43.7392	34	155	15.5466	94	0.4900	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-67-1-Rh	nifH.fa	997	827	82.9488	2192.4002	748	170	17.0512	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-68-2-Rh	nifH.fa	997	835	83.7513	933.5878	455	162	16.2487	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-68-2-Ro	nifH.fa	997	833	83.5507	99.1214	75	164	16.4493	51	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-69-1-No	nifH.fa	997	834	83.6510	2409.9990	1449	163	16.3490	38	0.4929	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-68-2-No	nifH.fa	997	808	81.0431	3389.6730	2713	189	18.9569	41	0.4958	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-69-1-Ro	nifH.fa	997	805	80.7422	34.6810	18	192	19.2578	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-70-1-Rh	nifH.fa	997	821	82.3470	208.1364	15	176	17.6530	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-69-1-Rh	nifH.fa	997	835	83.7513	3709.7523	4994	162	16.2487	11	0.4729	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-71-2-Rh	nifH.fa	997	798	80.0401	1331.9669	317	199	19.9599	43	0.4860	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-71-2-No	nifH.fa	997	835	83.7513	1351.9348	25	162	16.2487	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-72-1-No	nifH.fa	997	843	84.5537	2083.3149	137	154	15.4463	67	0.4981	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-72-1-Ro	nifH.fa	997	838	84.0522	3278.2056	2572	159	15.9478	75	0.4962	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-72-3-No	nifH.fa	997	836	83.8516	2342.2708	1136	161	16.1484	85	0.4920	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-7-2-No	nifH.fa	997	800	80.2407	1990.1174	1612	197	19.7593	40	0.4953	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-73-2-No	nifH.fa	997	832	83.4504	20.9188	13	165	16.5496	59	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-73-2-Rh	nifH.fa	997	824	82.6479	302.7793	125	173	17.3521	78	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-73-2-Ro	nifH.fa	997	832	83.4504	111.0993	4	165	16.5496	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-72-2-No	nifH.fa	997	836	83.8516	2117.3601	278	161	16.1484	37	0.4947	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-74-3-No	nifH.fa	997	833	83.5507	2593.6359	57	164	16.4493	34	0.4783	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-74-3-Ro	nifH.fa	997	832	83.4504	104.8947	66	165	16.5496	41	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-75-2-No	nifH.fa	997	825	82.7482	367.8285	5	172	17.2518	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-74-3-Rh	nifH.fa	997	833	83.5507	3957.5486	3877	164	16.4493	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-76-3-No	nifH.fa	997	799	80.1404	2388.7974	26	198	19.8596	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-78-2-Rh	nifH.fa	997	804	80.6419	11.1515	4	193	19.3581	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-80-1-Rh	nifH.fa	997	810	81.2437	9.6449	3	187	18.7563	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-78-2-No	nifH.fa	997	845	84.7543	2127.9288	14	152	15.2457	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-8-2-Ro	nifH.fa	997	817	81.9458	1052.8134	377	180	18.0542	37	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-84-1-Ro	nifH.fa	997	832	83.4504	8.5647	5	165	16.5496	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-85-1-No	nifH.fa	997	827	82.9488	17.1946	5	170	17.0512	40	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-85-1-Rh	nifH.fa	997	809	81.1434	1357.5637	395	188	18.8566	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-85-1-Ro	nifH.fa	997	802	80.4413	22.2417	11	195	19.5587	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-88-1-Ro	nifH.fa	997	834	83.6510	923.5958	390	163	16.3490	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-8-2-No	nifH.fa	997	833	83.5507	1317.7533	34	164	16.4493	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-90-1-No	nifH.fa	997	803	80.5416	1753.3741	50	194	19.4584	9	0.4118	20	10	5	0.2000	20	10	pass_single_dominant
TALL-9-2-Ro	nifH.fa	997	841	84.3531	352.2828	7	156	15.6469	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TEAK-1-2-Ro	nifH.fa	997	827	82.9488	56.0381	58	170	17.0512	110	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TEAK-2-1-Rh	nifH.fa	997	801	80.3410	54.8987	14	196	19.6590	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TEAK-3-1-Rh	nifH.fa	997	840	84.2528	145.6891	22	157	15.7472	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TEAK-3-1-Ro	nifH.fa	997	836	83.8516	360.1163	155	161	16.1484	47	0.4884	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-9-2-No	nifH.fa	997	810	81.2437	1544.9749	14	187	18.7563	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-10-Rh	nifH.fa	997	826	82.8485	4157.7864	3869	171	17.1515	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-10-Ro	nifH.fa	997	818	82.0461	41.3069	39	179	17.9539	78	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-10-No	nifH.fa	997	827	82.9488	5848.7844	7691	170	17.0512	0	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-11-Ro	nifH.fa	997	843	84.5537	61.9468	39	154	15.4463	50	0.4921	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-12-No	nifH.fa	997	828	83.0491	2151.2006	2329	169	16.9509	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-12-Ro	nifH.fa	997	828	83.0491	305.6329	360	169	16.9509	10	0.4545	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-13-Rh	nifH.fa	997	801	80.3410	573.2126	9	196	19.6590	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-13-Ro	nifH.fa	997	822	82.4473	269.4433	4	175	17.5527	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-14-No	nifH.fa	997	814	81.6449	4767.8154	6087	183	18.3551	4	0.3542	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-14-Rh	nifH.fa	997	829	83.1494	3325.6309	2832	168	16.8506	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-14-Ro	nifH.fa	997	808	81.0431	32.5005	9	189	18.9569	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-15-No	nifH.fa	997	824	82.6479	4336.0943	5154	173	17.3521	4	0.4215	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-15-Ro	nifH.fa	997	832	83.4504	26.4213	15	165	16.5496	62	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-16-No	nifH.fa	997	803	80.5416	1902.0843	2250	194	19.4584	7	0.3762	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-17-Rh	nifH.fa	997	828	83.0491	4203.3320	4022	169	16.9509	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-17-Ro	nifH.fa	997	822	82.4473	22.5627	18	175	17.5527	71	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-11-No	nifH.fa	997	830	83.2497	5917.3480	7885	167	16.7503	5	0.3538	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-18-Rh	nifH.fa	997	832	83.4504	1444.2287	1289	165	16.5496	49	0.4879	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-19-No	nifH.fa	997	829	83.1494	3269.9448	3682	168	16.8506	41	0.4956	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-1-Rh	nifH.fa	997	828	83.0491	615.1825	463	169	16.9509	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-1-Ro	nifH.fa	997	821	82.3470	18.5095	23	176	17.6530	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-20-No	nifH.fa	997	815	81.7452	31.7753	34	182	18.2548	73	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-20-Rh	nifH.fa	997	827	82.9488	1949.8526	1045	170	17.0512	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-1-No	nifH.fa	997	834	83.6510	3068.2658	1822	163	16.3490	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-20-Ro	nifH.fa	997	813	81.5446	164.1735	56	184	18.4554	17	0.4286	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-22-No	nifH.fa	997	802	80.4413	767.9368	466	195	19.5587	22	0.4744	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-22-Rh	nifH.fa	997	825	82.7482	914.1665	1053	172	17.2518	18	0.4991	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-22-Ro	nifH.fa	997	799	80.1404	21.0271	9	198	19.8596	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-21-No	nifH.fa	997	828	83.0491	4205.4925	5056	169	16.9509	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-23-Rh	nifH.fa	997	833	83.5507	607.7352	650	164	16.4493	21	0.4848	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-23-No	nifH.fa	997	833	83.5507	1408.9569	1167	164	16.4493	2	0.4545	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-23-Ro	nifH.fa	997	802	80.4413	3885.6008	4705	195	19.5587	0	0.2000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-24-Rh	nifH.fa	997	827	82.9488	891.5296	1013	170	17.0512	3	0.4528	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-24-Ro	nifH.fa	997	830	83.2497	32.2086	31	167	16.7503	37	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-25-No	nifH.fa	997	832	83.4504	5892.7442	7875	165	16.5496	3	0.4058	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-25-Ro	nifH.fa	997	826	82.8485	126.0742	75	171	17.1515	76	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-24-No	nifH.fa	997	824	82.6479	5885.5517	7859	173	17.3521	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-26-Rh	nifH.fa	997	824	82.6479	304.3350	223	173	17.3521	33	0.4729	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-26-Ro	nifH.fa	997	809	81.1434	27.1926	16	188	18.8566	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-26-No	nifH.fa	997	815	81.7452	5900.3200	7874	182	18.2548	5	0.4012	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-27-2-No	nifH.fa	997	835	83.7513	5896.4955	7871	162	16.2487	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-27-2-Rh	nifH.fa	997	831	83.3501	215.2849	147	166	16.6499	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-2-No	nifH.fa	997	830	83.2497	184.5085	137	167	16.7503	51	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-2-Ro	nifH.fa	997	807	80.9428	20.8054	17	190	19.0572	49	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-2-Rh	nifH.fa	997	834	83.6510	439.8285	135	163	16.3490	78	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-30-No	nifH.fa	997	829	83.1494	2343.6911	1428	168	16.8506	7	0.4783	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-32-Rh	nifH.fa	997	827	82.9488	667.8917	630	170	17.0512	50	0.4996	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-30-Rh	nifH.fa	997	828	83.0491	3005.7613	2603	169	16.9509	36	0.4798	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-32-Ro	nifH.fa	997	801	80.3410	8.2257	6	196	19.6590	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-33-1-Rh	nifH.fa	997	842	84.4534	18.6018	15	155	15.5466	57	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-33-1-No	nifH.fa	997	825	82.7482	38.5888	25	172	17.2518	37	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-34-No	nifH.fa	997	832	83.4504	195.8706	188	165	16.5496	16	0.4924	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-35-1-Rh	nifH.fa	997	832	83.4504	309.8536	101	165	16.5496	33	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-35-1-No	nifH.fa	997	828	83.0491	1685.7763	1825	169	16.9509	41	0.4840	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-3-No	nifH.fa	997	822	82.4473	84.8857	6	175	17.5527	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-3-Ro	nifH.fa	997	830	83.2497	769.0943	784	167	16.7503	20	0.4944	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-4-No	nifH.fa	997	829	83.1494	495.6690	236	168	16.8506	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-4-Ro	nifH.fa	997	801	80.3410	13.3280	10	196	19.6590	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-3-Rh	nifH.fa	997	834	83.6510	3211.2828	3230	163	16.3490	37	0.4984	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-5-No	nifH.fa	997	817	81.9458	1603.8104	881	180	18.0542	9	0.4444	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-5-Ro	nifH.fa	997	830	83.2497	283.4493	6	167	16.7503	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-5-Rh	nifH.fa	997	816	81.8455	731.1555	112	181	18.1545	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-6-Rh	nifH.fa	997	800	80.2407	214.6479	5	197	19.7593	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-6-No	nifH.fa	997	833	83.5507	1819.2407	1068	164	16.4493	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-6-Ro	nifH.fa	997	832	83.4504	1586.6459	21	165	16.5496	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-7-No	nifH.fa	997	834	83.6510	441.6229	356	163	16.3490	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-7-Rh	nifH.fa	997	828	83.0491	2597.6068	250	169	16.9509	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-8-Rh	nifH.fa	997	834	83.6510	2539.4794	1968	163	16.3490	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-8-Ro	nifH.fa	997	801	80.3410	46.9097	47	196	19.6590	34	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-9-No	nifH.fa	997	830	83.2497	5862.7874	7742	167	16.7503	0	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-9-Rh	nifH.fa	997	807	80.9428	123.5988	11	190	19.0572	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-9-Ro	nifH.fa	997	832	83.4504	111.9398	113	165	16.5496	40	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UKFS-1-1-No	nifH.fa	997	802	80.4413	1265.3129	173	195	19.5587	25	0.4762	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UKFS-1-1-Rh	nifH.fa	997	834	83.6510	1599.9308	1032	163	16.3490	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-8-No	nifH.fa	997	829	83.1494	5779.6951	7621	168	16.8506	2	0.2701	20	10	5	0.2000	20	10	pass_single_dominant
UKFS-3-2-Rh	nifH.fa	997	834	83.6510	3638.0160	3688	163	16.3490	11	0.4869	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UKFS-4-1-Rh	nifH.fa	997	814	81.6449	1906.7533	723	183	18.3551	34	0.4994	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UKFS-5-1-Ro	nifH.fa	997	832	83.4504	141.5115	102	165	16.5496	20	0.4634	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UKFS-52-1-Rh	nifH.fa	997	833	83.5507	1642.7362	15	164	16.4493	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
UKFS-6-1-Ro	nifH.fa	997	830	83.2497	35.9278	21	167	16.7503	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UNDE-2-1-No	nifH.fa	997	809	81.1434	24.9077	7	188	18.8566	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UNDE-3-1-No	nifH.fa	997	835	83.7513	40.9870	24	162	16.2487	56	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UNDE-3-1-Rh	nifH.fa	997	828	83.0491	251.4524	152	169	16.9509	44	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UNDE-4-1-Rh	nifH.fa	997	833	83.5507	2020.1194	1272	164	16.4493	67	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UNDE-5-4-No	nifH.fa	997	833	83.5507	63.3280	25	164	16.4493	51	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UNDE-5-4-Rh	nifH.fa	997	832	83.4504	15.7924	9	165	16.5496	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UNDE-5-4-Ro	nifH.fa	997	808	81.0431	1199.3370	481	189	18.9569	37	0.4990	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UKFS-4-1-No	nifH.fa	997	830	83.2497	3859.9468	4475	167	16.7503	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-10-1-Rh	nifH.fa	997	833	83.5507	1501.6700	47	164	16.4493	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
WOOD-10-1-Ro	nifH.fa	997	806	80.8425	1008.8596	777	191	19.1575	7	0.4070	20	10	5	0.2000	20	10	pass_single_dominant
