sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
DSNY-80-1-No	nifD.fa	1532	1318	86.0313	3141.1155	336	214	13.9687	76	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-78-1-No	nifD.fa	1532	1317	85.9661	4828.2774	7417	215	14.0339	16	0.4545	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-81-1-Ro	nifD.fa	1532	1233	80.4830	650.1084	572	299	19.5170	116	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-8-1-No	nifD.fa	1532	1299	84.7911	1776.5581	34	233	15.2089	67	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-8-1-Ro	nifD.fa	1532	1293	84.3995	15.2879	8	239	15.6005	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-82-3-No	nifD.fa	1532	1256	81.9843	875.5176	9	276	18.0157	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-83-1-No	nifD.fa	1532	1240	80.9399	3284.8649	697	292	19.0601	54	0.4827	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-83-1-Rh	nifD.fa	1532	1290	84.2037	1923.6469	1760	242	15.7963	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-83-2-Rh	nifD.fa	1532	1232	80.4178	3924.0228	4066	300	19.5822	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-83-3-Ro	nifD.fa	1532	1261	82.3107	1787.8153	1129	271	17.6893	8	0.4722	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-83-4-Ro	nifD.fa	1532	1298	84.7258	3349.6129	3043	234	15.2742	31	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-84-2-Rh	nifD.fa	1532	1310	85.5091	70.1332	5	222	14.4909	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-81-1-No	nifD.fa	1532	1238	80.8094	4509.3068	6313	294	19.1906	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-85-1-Rh	nifD.fa	1532	1302	84.9869	50.2239	12	230	15.0131	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-86-1-No	nifD.fa	1532	1239	80.8747	1128.4621	12	293	19.1253	47	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-87-1-No	nifD.fa	1532	1238	80.8094	164.7350	5	294	19.1906	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-85-1-No	nifD.fa	1532	1267	82.7023	1756.7141	43	265	17.2977	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-88-1-Ro	nifD.fa	1532	1262	82.3760	140.6691	12	270	17.6240	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-92-1-Ro	nifD.fa	1532	1279	83.4856	55.4275	36	253	16.5144	39	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-91-1-Rh	nifD.fa	1532	1295	84.5300	703.4543	87	237	15.4700	41	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-96-2-Rh	nifD.fa	1532	1289	84.1384	51.9961	12	243	15.8616	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-95-Ro	nifD.fa	1532	1254	81.8538	979.9608	859	278	18.1462	98	0.4963	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-98-4-Rh	nifD.fa	1532	1248	81.4621	1362.3003	87	284	18.5379	45	0.4713	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CLFR-60-Ro	nifD.fa	1532	1279	83.4856	215.5679	180	253	16.5144	70	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-99-No	nifD.fa	1532	1236	80.6789	1181.9517	159	296	19.3211	39	0.4969	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CRMA-33-1-Rh	nifD.fa	1532	1296	84.5953	1787.2781	683	236	15.4047	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CRMA-33-1-No	nifD.fa	1532	1316	85.9008	2579.3675	2587	216	14.0992	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CRMA-33-1-Ro	nifD.fa	1532	1300	84.8564	1936.5855	1066	232	15.1436	8	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-CRMA-35-1-Rh	nifD.fa	1532	1314	85.7702	1838.8381	482	218	14.2298	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CRMA-35-1-Ro	nifD.fa	1532	1314	85.7702	73.5875	40	218	14.2298	66	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-GAEL-33-1-No	nifD.fa	1532	1314	85.7702	461.9765	93	218	14.2298	47	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CRMA-35-1-No	nifD.fa	1532	1285	83.8773	809.5542	17	247	16.1227	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-GAEL-33-1-Ro	nifD.fa	1532	1294	84.4648	32.2768	16	238	15.5352	38	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-GARE-35-1-No	nifD.fa	1532	1274	83.1593	1096.3734	129	258	16.8407	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-GARE-35-1-Rh	nifD.fa	1532	1257	82.0496	1489.3453	362	275	17.9504	0	0.4545	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-GARE-35-1-Ro	nifD.fa	1532	1307	85.3133	49.7487	29	225	14.6867	107	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-GAEL-33-1-Rh	nifD.fa	1532	1315	85.8355	3313.6123	1116	217	14.1645	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-SEHE-60-Rh	nifD.fa	1532	1278	83.4204	2590.5228	2256	254	16.5796	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-SEHE-60-Ro	nifD.fa	1532	1245	81.2663	2755.4550	1608	287	18.7337	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
GRSM-1-No	nifD.fa	1532	1245	81.2663	1499.1221	4	287	18.7337	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
GUAN-2-No	nifD.fa	1532	1333	87.0104	3598.7866	3610	199	12.9896	51	0.4918	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-2-Ro	nifD.fa	1532	1314	85.7702	129.9883	35	218	14.2298	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-SEHE-60-No	nifD.fa	1532	1332	86.9452	5139.2298	7471	200	13.0548	8	0.4545	20	10	5	0.2000	20	10	pass_single_dominant
GUAN-3-No	nifD.fa	1532	1235	80.6136	2413.8205	631	297	19.3864	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-5-Ro	nifD.fa	1532	1240	80.9399	188.9537	44	292	19.0601	67	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-6-3-No	nifD.fa	1532	1241	81.0052	1563.9856	1041	291	18.9948	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
GUAN-5-No	nifD.fa	1532	1285	83.8773	3214.3420	2676	247	16.1227	47	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-7-1-No	nifD.fa	1532	1256	81.9843	3144.5888	2436	276	18.0157	70	0.4994	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-9-1-Rh	nifD.fa	1532	1266	82.6371	949.2715	728	266	17.3629	28	0.4841	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-9-1-Ro	nifD.fa	1532	1301	84.9217	275.5196	11	231	15.0783	34	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-8-No	nifD.fa	1532	1264	82.5065	2848.5307	282	268	17.4935	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HARV-1-1-Rh	nifD.fa	1532	1301	84.9217	14.0326	10	231	15.0783	62	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-1-1-No	nifD.fa	1532	1298	84.7258	2364.5601	16	234	15.2742	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-3-1-Rh	nifD.fa	1532	1243	81.1358	119.5796	64	289	18.8642	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-3-1-Ro	nifD.fa	1532	1293	84.3995	32.8120	12	239	15.6005	51	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-2-1-No	nifD.fa	1532	1311	85.5744	611.3499	35	221	14.4256	125	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-4-1-Ro	nifD.fa	1532	1312	85.6397	13.4406	13	220	14.3603	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-4-1-No	nifD.fa	1532	1314	85.7702	1468.2474	12	218	14.2298	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-10-2-Rh	nifD.fa	1532	1239	80.8747	421.3649	289	293	19.1253	110	0.4887	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-10-2-Ro	nifD.fa	1532	1317	85.9661	18.9941	18	215	14.0339	80	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-11-1-Rh	nifD.fa	1532	1281	83.6162	1065.6338	655	251	16.3838	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-1-2-Rh	nifD.fa	1532	1230	80.2872	1246.5000	596	302	19.7128	8	0.4983	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-14-1-Rh	nifD.fa	1532	1279	83.4856	1923.9191	620	253	16.5144	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-10-2-No	nifD.fa	1532	1317	85.9661	1019.5202	80	215	14.0339	89	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-2-1-Rh	nifD.fa	1532	1283	83.7467	2928.1540	1030	249	16.2533	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-3-1-No	nifD.fa	1532	1314	85.7702	37.1540	20	218	14.2298	92	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-2-1-No	nifD.fa	1532	1277	83.3551	1018.1273	19	255	16.6449	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-4-1-Ro	nifD.fa	1532	1229	80.2219	23.5222	19	303	19.7781	36	0.4921	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-5-2-No	nifD.fa	1532	1291	84.2689	938.1005	33	241	15.7311	108	0.4857	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-4-1-No	nifD.fa	1532	1313	85.7050	1018.3375	36	219	14.2950	133	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-7-1-Ro	nifD.fa	1532	1277	83.3551	123.2311	13	255	16.6449	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-6-1-Rh	nifD.fa	1532	1273	83.0940	2615.5888	1110	259	16.9060	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-8-1-Ro	nifD.fa	1532	1237	80.7441	196.1266	9	295	19.2559	60	0.4899	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-9-1-No	nifD.fa	1532	1302	84.9869	957.8734	33	230	15.0131	74	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-100-1-Rh	nifD.fa	1532	1284	83.8120	470.9569	12	248	16.1880	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-8-1-No	nifD.fa	1532	1302	84.9869	1015.7768	17	230	15.0131	54	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-102-1-Ro	nifD.fa	1532	1285	83.8773	45.7180	20	247	16.1227	57	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-10-3-Rh	nifD.fa	1532	1296	84.5953	201.5809	26	236	15.4047	92	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-102-1-Rh	nifD.fa	1532	1294	84.4648	1583.7585	332	238	15.5352	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-106-1-Rh	nifD.fa	1532	1246	81.3316	1033.3557	26	286	18.6684	24	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-106-1-No	nifD.fa	1532	1284	83.8120	959.0352	7	248	16.1880	33	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-109-1-No	nifD.fa	1532	1239	80.8747	896.6136	10	293	19.1253	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-11-1-Rh	nifD.fa	1532	1281	83.6162	45.8466	10	251	16.3838	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-11-1-Ro	nifD.fa	1532	1314	85.7702	110.3094	23	218	14.2298	61	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-113-3-No	nifD.fa	1532	1313	85.7050	990.4510	239	219	14.2950	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-114-3-Rh	nifD.fa	1532	1240	80.9399	2709.0281	2414	292	19.0601	32	0.4672	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-119-No	nifD.fa	1532	1314	85.7702	1414.6103	539	218	14.2298	55	0.4500	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-119-Rh	nifD.fa	1532	1317	85.9661	3939.0653	4210	215	14.0339	22	0.4997	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-119-Ro	nifD.fa	1532	1314	85.7702	2418.6567	1352	218	14.2298	44	0.4909	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-120-No	nifD.fa	1532	1315	85.8355	799.4145	101	217	14.1645	101	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-120-Rh	nifD.fa	1532	1311	85.5744	249.5568	214	221	14.4256	59	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-12-1-No	nifD.fa	1532	1273	83.0940	1309.8975	49	259	16.9060	79	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-121-No	nifD.fa	1532	1314	85.7702	1619.0039	1499	218	14.2298	100	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-12-1-Rh	nifD.fa	1532	1285	83.8773	32.9700	25	247	16.1227	67	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-11-1-No	nifD.fa	1532	1286	83.9426	1393.4902	118	246	16.0574	47	0.4706	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-12-1-Ro	nifD.fa	1532	1248	81.4621	10.8916	6	284	18.5379	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-121-Ro	nifD.fa	1532	1314	85.7702	1541.6939	859	218	14.2298	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-122-No	nifD.fa	1532	1304	85.1175	1021.6540	295	228	14.8825	83	0.4929	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-122-Rh	nifD.fa	1532	1265	82.5718	499.8048	214	267	17.4282	27	0.4193	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-122-Ro	nifD.fa	1532	1317	85.9661	1008.2709	675	215	14.0339	64	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-123-No	nifD.fa	1532	1251	81.6580	909.4667	168	281	18.3420	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-123-Ro	nifD.fa	1532	1316	85.9008	381.4315	59	216	14.0992	77	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-124-2-No	nifD.fa	1532	1234	80.5483	199.2892	4	298	19.4517	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-126-4-No	nifD.fa	1532	1247	81.3969	789.8016	19	285	18.6031	73	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-127-2-No	nifD.fa	1532	1247	81.3969	758.1749	19	285	18.6031	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-127-2-Rh	nifD.fa	1532	1314	85.7702	558.0228	92	218	14.2298	68	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-127-2-Ro	nifD.fa	1532	1269	82.8329	247.9236	12	263	17.1671	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-128-2-Rh	nifD.fa	1532	1314	85.7702	221.8107	15	218	14.2298	43	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-128-2-Ro	nifD.fa	1532	1247	81.3969	144.8101	63	285	18.6031	73	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-129-4-No	nifD.fa	1532	1283	83.7467	2279.1717	1311	249	16.2533	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-129-4-Ro	nifD.fa	1532	1275	83.2245	32.1580	26	257	16.7755	77	0.4876	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-121-Rh	nifD.fa	1532	1273	83.0940	4200.9151	5081	259	16.9060	49	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-1-2-Rh	nifD.fa	1532	1296	84.5953	530.2852	189	236	15.4047	78	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-1-2-Ro	nifD.fa	1532	1294	84.4648	288.6155	17	238	15.5352	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-131-No	nifD.fa	1532	1313	85.7050	5040.6358	6636	219	14.2950	16	0.4620	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-131-Rh	nifD.fa	1532	1281	83.6162	561.7258	14	251	16.3838	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-131-Ro	nifD.fa	1532	1259	82.1802	1655.0927	458	273	17.8198	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-132-3-No	nifD.fa	1532	1302	84.9869	9.8792	6	230	15.0131	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-132-3-Rh	nifD.fa	1532	1291	84.2689	1369.3916	30	241	15.7311	65	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-13-3-No	nifD.fa	1532	1270	82.8982	11.7533	11	262	17.1018	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-13-3-Rh	nifD.fa	1532	1239	80.8747	77.4484	7	293	19.1253	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-13-3-Ro	nifD.fa	1532	1316	85.9008	3920.5359	4581	216	14.0992	6	0.3725	20	10	5	0.2000	20	10	pass_single_dominant
JERC-134-3-Ro	nifD.fa	1532	1273	83.0940	92.9178	65	259	16.9060	106	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-135-3-No	nifD.fa	1532	1303	85.0522	806.0268	106	229	14.9478	39	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-135-3-Rh	nifD.fa	1532	1284	83.8120	3030.2069	2478	248	16.1880	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-138-Rh	nifD.fa	1532	1313	85.7050	336.2252	14	219	14.2950	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-138-Ro	nifD.fa	1532	1262	82.3760	46.0013	42	270	17.6240	65	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-139-5-No	nifD.fa	1532	1271	82.9634	187.1240	163	261	17.0366	79	0.4932	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-139-5-Rh	nifD.fa	1532	1277	83.3551	145.0418	4	255	16.6449	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-139-5-Ro	nifD.fa	1532	1280	83.5509	97.1462	63	252	16.4491	40	0.4869	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-140-No	nifD.fa	1532	1310	85.5091	46.1730	10	222	14.4909	65	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-140-Rh	nifD.fa	1532	1316	85.9008	202.6567	6	216	14.0992	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-141-Rh	nifD.fa	1532	1205	78.6554	1288.5718	9	327	21.3446	7	0.5000	20	10	5	0.2000	20	10	fail_high_N
JERC-141-Ro	nifD.fa	1532	1300	84.8564	12.0131	8	232	15.1436	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-142-No	nifD.fa	1532	1297	84.6606	11.5581	6	235	15.3394	34	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-142-Rh	nifD.fa	1532	1250	81.5927	208.5444	11	282	18.4073	8	0.4667	20	10	5	0.2000	20	10	pass_single_dominant
JERC-143-No	nifD.fa	1532	1245	81.2663	787.3505	10	287	18.7337	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-143-Ro	nifD.fa	1532	1281	83.6162	66.5555	7	251	16.3838	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-144-Rh	nifD.fa	1532	1314	85.7702	65.5718	28	218	14.2298	108	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-145-1-Rh	nifD.fa	1532	1293	84.3995	1162.8988	508	239	15.6005	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-14-5-No	nifD.fa	1532	1293	84.3995	29.0653	28	239	15.6005	58	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-14-5-Rh	nifD.fa	1532	1308	85.3786	143.7409	88	224	14.6214	87	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-146-Rh	nifD.fa	1532	1305	85.1828	1050.0242	407	227	14.8172	24	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-147-Rh	nifD.fa	1532	1294	84.4648	18.3655	13	238	15.5352	67	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-147-Ro	nifD.fa	1532	1257	82.0496	23.9465	3	275	17.9504	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-148-Rh	nifD.fa	1532	1251	81.6580	946.1416	8	281	18.3420	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-148-Ro	nifD.fa	1532	1249	81.5274	108.9758	6	283	18.4726	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-149-Rh	nifD.fa	1532	1240	80.9399	2016.6743	19	292	19.0601	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-149-Ro	nifD.fa	1532	1267	82.7023	35.8251	17	265	17.2977	71	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-150-Rh	nifD.fa	1532	1300	84.8564	365.5803	25	232	15.1436	31	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-150-Ro	nifD.fa	1532	1308	85.3786	517.2474	17	224	14.6214	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-151-No	nifD.fa	1532	1241	81.0052	242.7598	22	291	18.9948	37	0.4801	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-151-Rh	nifD.fa	1532	1286	83.9426	428.7768	10	246	16.0574	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-151-Ro	nifD.fa	1532	1305	85.1828	37.9112	24	227	14.8172	119	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-152-No	nifD.fa	1532	1254	81.8538	55.8916	5	278	18.1462	24	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-152-Rh	nifD.fa	1532	1273	83.0940	720.1860	763	259	16.9060	58	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-152-Ro	nifD.fa	1532	1297	84.6606	200.6221	5	235	15.3394	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-153-No	nifD.fa	1532	1317	85.9661	906.0561	39	215	14.0339	99	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-154-Rh	nifD.fa	1532	1316	85.9008	2253.0352	1580	216	14.0992	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-154-Ro	nifD.fa	1532	1286	83.9426	1848.9334	1299	246	16.0574	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-155-No	nifD.fa	1532	1314	85.7702	2087.5366	522	218	14.2298	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-1-2-No	nifD.fa	1532	1305	85.1828	5689.5222	7569	227	14.8172	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-155-Ro	nifD.fa	1532	1300	84.8564	151.5842	130	232	15.1436	51	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-156-No	nifD.fa	1532	1274	83.1593	1058.2115	45	258	16.8407	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-155-Rh	nifD.fa	1532	1314	85.7702	2895.3557	841	218	14.2298	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-156-Rh	nifD.fa	1532	1270	82.8982	1817.5281	10	262	17.1018	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-156-Ro	nifD.fa	1532	1316	85.9008	190.5705	95	216	14.0992	40	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-157-2-Rh	nifD.fa	1532	1289	84.1384	1590.3995	795	243	15.8616	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-158-Ro	nifD.fa	1532	1288	84.0731	258.2467	77	244	15.9269	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-160-Rh	nifD.fa	1532	1305	85.1828	1292.4745	348	227	14.8172	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-157-2-No	nifD.fa	1532	1238	80.8094	1718.1292	28	294	19.1906	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-161-No	nifD.fa	1532	1271	82.9634	367.1821	9	261	17.0366	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
